Timestep,Traffic_Light_ID,State,Phase_Duration
495,cluster_11502623497_1177160337,yyrrr,3.0
495,cluster_664446535_8507351666,yyrrr,3.0
496,cluster_10279701148_11630151856_663826006,GG,0.001
496,cluster_11502623497_1177160337,yyrrr,3.0
496,cluster_664446535_8507351666,rrGGG,42.0
497,cluster_10279701148_11630151856_663826006,GG,0.001
497,cluster_11502623497_1177160337,yyrrr,3.0
497,cluster_664446535_8507351666,rrGGG,42.0
498,cluster_10279701148_11630151856_663826006,GG,0.001
498,cluster_11502623497_1177160337,rrGGg,42.0
498,cluster_664446535_8507351666,rrGGG,42.0
499,cluster_10279701148_11630151856_663826006,GG,0.001
499,cluster_11502623497_1177160337,rrGGg,42.0
499,cluster_664446535_8507351666,rrGGG,42.0
500,cluster_10279701148_11630151856_663826006,GG,0.001
500,cluster_11502623497_1177160337,rrGGg,42.0
500,cluster_664446535_8507351666,rrGGG,42.0
501,cluster_10279701148_11630151856_663826006,GG,0.001
501,cluster_11502623497_1177160337,rrGGg,42.0
501,cluster_664446535_8507351666,rryyy,3.0
502,cluster_10279701148_11630151856_663826006,GG,0.001
502,cluster_11502623497_1177160337,rrGGg,42.0
502,cluster_664446535_8507351666,rryyy,3.0
503,cluster_10279701148_11630151856_663826006,GG,0.001
503,cluster_11502623497_1177160337,rryyy,3.0
503,cluster_664446535_8507351666,rryyy,3.0
504,cluster_10279701148_11630151856_663826006,GG,0.001
504,cluster_11502623497_1177160337,rryyy,3.0
504,cluster_664446535_8507351666,GGrrr,42.0
505,cluster_10279701148_11630151856_663826006,GG,0.001
505,cluster_11502623497_1177160337,rryyy,3.0
505,cluster_664446535_8507351666,GGrrr,42.0
506,cluster_10279701148_11630151856_663826006,GG,0.001
506,cluster_11502623497_1177160337,GGrrr,42.0
506,cluster_664446535_8507351666,GGrrr,42.0
507,cluster_10279701148_11630151856_663826006,GG,0.001
507,cluster_11502623497_1177160337,GGrrr,42.0
507,cluster_664446535_8507351666,GGrrr,42.0
508,cluster_10279701148_11630151856_663826006,GG,0.001
508,cluster_11502623497_1177160337,GGrrr,42.0
508,cluster_664446535_8507351666,GGrrr,42.0
509,cluster_10279701148_11630151856_663826006,GG,0.001
509,cluster_11502623497_1177160337,GGrrr,42.0
509,cluster_664446535_8507351666,yyrrr,3.0
510,cluster_10279701148_11630151856_663826006,GG,0.001
510,cluster_11502623497_1177160337,GGrrr,42.0
510,cluster_664446535_8507351666,yyrrr,3.0
511,cluster_10279701148_11630151856_663826006,GG,0.001
511,cluster_11502623497_1177160337,yyrrr,3.0
511,cluster_664446535_8507351666,yyrrr,3.0
512,cluster_10279701148_11630151856_663826006,GG,0.001
512,cluster_11502623497_1177160337,yyrrr,3.0
512,cluster_664446535_8507351666,rrGGG,42.0
513,cluster_10279701148_11630151856_663826006,GG,0.001
513,cluster_11502623497_1177160337,yyrrr,3.0
513,cluster_664446535_8507351666,rrGGG,42.0
514,cluster_10279701148_11630151856_663826006,GG,0.001
514,cluster_11502623497_1177160337,rrGGg,42.0
514,cluster_664446535_8507351666,rrGGG,42.0
515,cluster_10279701148_11630151856_663826006,GG,0.001
515,cluster_11502623497_1177160337,rrGGg,42.0
515,cluster_664446535_8507351666,rrGGG,42.0
516,cluster_10279701148_11630151856_663826006,GG,0.001
516,cluster_11502623497_1177160337,rrGGg,42.0
516,cluster_664446535_8507351666,rrGGG,42.0
517,cluster_10279701148_11630151856_663826006,GG,0.001
517,cluster_11502623497_1177160337,rrGGg,42.0
517,cluster_664446535_8507351666,rryyy,3.0
518,cluster_10279701148_11630151856_663826006,GG,0.001
518,cluster_11502623497_1177160337,rrGGg,42.0
518,cluster_664446535_8507351666,rryyy,3.0
519,cluster_10279701148_11630151856_663826006,GG,0.001
519,cluster_11502623497_1177160337,rryyy,3.0
519,cluster_664446535_8507351666,rryyy,3.0
520,cluster_10279701148_11630151856_663826006,GG,0.001
520,cluster_11502623497_1177160337,rryyy,3.0
520,cluster_664446535_8507351666,GGrrr,42.0
521,cluster_10279701148_11630151856_663826006,GG,0.001
521,cluster_11502623497_1177160337,rryyy,3.0
521,cluster_664446535_8507351666,GGrrr,42.0
522,cluster_10279701148_11630151856_663826006,GG,0.001
522,cluster_11502623497_1177160337,GGrrr,42.0
522,cluster_664446535_8507351666,GGrrr,42.0
523,cluster_10279701148_11630151856_663826006,GG,0.001
523,cluster_11502623497_1177160337,GGrrr,42.0
523,cluster_664446535_8507351666,GGrrr,42.0
524,cluster_10279701148_11630151856_663826006,GG,0.001
524,cluster_11502623497_1177160337,GGrrr,42.0
524,cluster_664446535_8507351666,GGrrr,42.0
525,cluster_10279701148_11630151856_663826006,GG,0.001
525,cluster_11502623497_1177160337,GGrrr,42.0
525,cluster_664446535_8507351666,yyrrr,3.0
526,cluster_10279701148_11630151856_663826006,GG,0.001
526,cluster_11502623497_1177160337,GGrrr,42.0
526,cluster_664446535_8507351666,yyrrr,3.0
527,cluster_10279701148_11630151856_663826006,GG,0.001
527,cluster_11502623497_1177160337,yyrrr,3.0
527,cluster_664446535_8507351666,yyrrr,3.0
528,cluster_10279701148_11630151856_663826006,GG,0.001
528,cluster_11502623497_1177160337,yyrrr,3.0
528,cluster_664446535_8507351666,rrGGG,42.0
529,cluster_10279701148_11630151856_663826006,GG,0.001
529,cluster_11502623497_1177160337,yyrrr,3.0
529,cluster_664446535_8507351666,rrGGG,42.0
530,cluster_10279701148_11630151856_663826006,GG,0.001
530,cluster_11502623497_1177160337,rrGGg,42.0
530,cluster_664446535_8507351666,rrGGG,42.0
531,cluster_10279701148_11630151856_663826006,GG,0.001
531,cluster_11502623497_1177160337,rrGGg,42.0
531,cluster_664446535_8507351666,rrGGG,42.0
532,cluster_10279701148_11630151856_663826006,GG,0.001
532,cluster_11502623497_1177160337,rrGGg,42.0
532,cluster_664446535_8507351666,rrGGG,42.0
533,cluster_10279701148_11630151856_663826006,GG,0.001
533,cluster_11502623497_1177160337,rrGGg,42.0
533,cluster_664446535_8507351666,rryyy,3.0
534,cluster_10279701148_11630151856_663826006,GG,0.001
534,cluster_11502623497_1177160337,rrGGg,42.0
534,cluster_664446535_8507351666,rryyy,3.0
535,cluster_10279701148_11630151856_663826006,GG,0.001
535,cluster_11502623497_1177160337,rryyy,3.0
535,cluster_664446535_8507351666,rryyy,3.0
536,cluster_10279701148_11630151856_663826006,GG,0.001
536,cluster_11502623497_1177160337,rryyy,3.0
536,cluster_664446535_8507351666,GGrrr,42.0
537,cluster_10279701148_11630151856_663826006,GG,0.001
537,cluster_11502623497_1177160337,rryyy,3.0
537,cluster_664446535_8507351666,GGrrr,42.0
538,cluster_10279701148_11630151856_663826006,GG,0.001
538,cluster_11502623497_1177160337,GGrrr,42.0
538,cluster_664446535_8507351666,GGrrr,42.0
539,cluster_10279701148_11630151856_663826006,GG,0.001
539,cluster_11502623497_1177160337,GGrrr,42.0
539,cluster_664446535_8507351666,GGrrr,42.0
540,cluster_10279701148_11630151856_663826006,GG,0.001
540,cluster_11502623497_1177160337,GGrrr,42.0
540,cluster_664446535_8507351666,GGrrr,42.0
541,cluster_10279701148_11630151856_663826006,GG,0.001
541,cluster_11502623497_1177160337,GGrrr,42.0
541,cluster_664446535_8507351666,yyrrr,3.0
542,cluster_10279701148_11630151856_663826006,GG,0.001
542,cluster_11502623497_1177160337,GGrrr,42.0
542,cluster_664446535_8507351666,yyrrr,3.0
543,cluster_10279701148_11630151856_663826006,GG,0.001
543,cluster_11502623497_1177160337,yyrrr,3.0
543,cluster_664446535_8507351666,yyrrr,3.0
544,cluster_10279701148_11630151856_663826006,GG,0.001
544,cluster_11502623497_1177160337,yyrrr,3.0
544,cluster_664446535_8507351666,rrGGG,42.0
545,cluster_10279701148_11630151856_663826006,GG,0.001
545,cluster_11502623497_1177160337,yyrrr,3.0
545,cluster_664446535_8507351666,rrGGG,42.0
546,cluster_10279701148_11630151856_663826006,GG,0.001
546,cluster_11502623497_1177160337,rrGGg,42.0
546,cluster_664446535_8507351666,rrGGG,42.0
547,cluster_10279701148_11630151856_663826006,GG,0.001
547,cluster_11502623497_1177160337,rrGGg,42.0
547,cluster_664446535_8507351666,rrGGG,42.0
548,cluster_10279701148_11630151856_663826006,GG,0.001
548,cluster_11502623497_1177160337,rrGGg,42.0
548,cluster_664446535_8507351666,rrGGG,42.0
549,cluster_10279701148_11630151856_663826006,GG,0.001
549,cluster_11502623497_1177160337,rrGGg,42.0
549,cluster_664446535_8507351666,rryyy,3.0
550,cluster_10279701148_11630151856_663826006,GG,0.001
550,cluster_11502623497_1177160337,rrGGg,42.0
550,cluster_664446535_8507351666,rryyy,3.0
551,cluster_10279701148_11630151856_663826006,GG,0.001
551,cluster_11502623497_1177160337,rrGGg,42.0
551,cluster_664446535_8507351666,rryyy,3.0
552,cluster_10279701148_11630151856_663826006,GG,0.001
552,cluster_11502623497_1177160337,rrGGg,42.0
552,cluster_664446535_8507351666,GGrrr,42.0
553,cluster_10279701148_11630151856_663826006,GG,0.001
553,cluster_11502623497_1177160337,rrGGg,42.0
553,cluster_664446535_8507351666,GGrrr,42.0
554,cluster_10279701148_11630151856_663826006,GG,0.001
554,cluster_11502623497_1177160337,rryyy,3.0
554,cluster_664446535_8507351666,GGrrr,42.0
555,cluster_10279701148_11630151856_663826006,GG,0.001
555,cluster_11502623497_1177160337,rryyy,3.0
555,cluster_664446535_8507351666,GGrrr,42.0
556,cluster_10279701148_11630151856_663826006,GG,0.001
556,cluster_11502623497_1177160337,rryyy,3.0
556,cluster_664446535_8507351666,GGrrr,42.0
557,cluster_10279701148_11630151856_663826006,GG,0.001
557,cluster_11502623497_1177160337,GGrrr,42.0
557,cluster_664446535_8507351666,yyrrr,3.0
558,cluster_10279701148_11630151856_663826006,GG,0.001
558,cluster_11502623497_1177160337,GGrrr,42.0
558,cluster_664446535_8507351666,yyrrr,3.0
559,cluster_10279701148_11630151856_663826006,GG,0.001
559,cluster_11502623497_1177160337,GGrrr,42.0
559,cluster_664446535_8507351666,yyrrr,3.0
560,cluster_10279701148_11630151856_663826006,GG,0.001
560,cluster_11502623497_1177160337,GGrrr,42.0
560,cluster_664446535_8507351666,rrGGG,42.0
561,cluster_10279701148_11630151856_663826006,GG,0.001
561,cluster_11502623497_1177160337,GGrrr,42.0
561,cluster_664446535_8507351666,rrGGG,42.0
562,cluster_10279701148_11630151856_663826006,GG,0.001
562,cluster_11502623497_1177160337,yyrrr,3.0
562,cluster_664446535_8507351666,rrGGG,42.0
563,cluster_10279701148_11630151856_663826006,GG,0.001
563,cluster_11502623497_1177160337,yyrrr,3.0
563,cluster_664446535_8507351666,rrGGG,42.0
564,cluster_10279701148_11630151856_663826006,GG,0.001
564,cluster_11502623497_1177160337,yyrrr,3.0
564,cluster_664446535_8507351666,rrGGG,42.0
565,cluster_10279701148_11630151856_663826006,GG,0.001
565,cluster_11502623497_1177160337,rrGGg,42.0
565,cluster_664446535_8507351666,rryyy,3.0
566,cluster_10279701148_11630151856_663826006,GG,0.001
566,cluster_11502623497_1177160337,rrGGg,42.0
566,cluster_664446535_8507351666,rryyy,3.0
567,cluster_10279701148_11630151856_663826006,GG,0.001
567,cluster_11502623497_1177160337,rrGGg,42.0
567,cluster_664446535_8507351666,rryyy,3.0
568,cluster_10279701148_11630151856_663826006,GG,0.001
568,cluster_11502623497_1177160337,rrGGg,42.0
568,cluster_664446535_8507351666,GGrrr,42.0
569,cluster_10279701148_11630151856_663826006,GG,0.001
569,cluster_11502623497_1177160337,rrGGg,42.0
569,cluster_664446535_8507351666,GGrrr,42.0
570,cluster_10279701148_11630151856_663826006,GG,0.001
570,cluster_11502623497_1177160337,rryyy,3.0
570,cluster_664446535_8507351666,GGrrr,42.0
571,cluster_10279701148_11630151856_663826006,GG,0.001
571,cluster_11502623497_1177160337,rryyy,3.0
571,cluster_664446535_8507351666,GGrrr,42.0
572,cluster_10279701148_11630151856_663826006,GG,0.001
572,cluster_11502623497_1177160337,rryyy,3.0
572,cluster_664446535_8507351666,GGrrr,42.0
573,cluster_10279701148_11630151856_663826006,GG,0.001
573,cluster_11502623497_1177160337,GGrrr,42.0
573,cluster_664446535_8507351666,GGrrr,42.0
574,cluster_10279701148_11630151856_663826006,GG,0.001
574,cluster_11502623497_1177160337,GGrrr,42.0
574,cluster_664446535_8507351666,yyrrr,3.0
575,cluster_10279701148_11630151856_663826006,GG,0.001
575,cluster_11502623497_1177160337,GGrrr,42.0
575,cluster_664446535_8507351666,yyrrr,3.0
576,cluster_10279701148_11630151856_663826006,GG,0.001
576,cluster_11502623497_1177160337,GGrrr,42.0
576,cluster_664446535_8507351666,yyrrr,3.0
577,cluster_10279701148_11630151856_663826006,GG,0.001
577,cluster_11502623497_1177160337,GGrrr,42.0
577,cluster_664446535_8507351666,rrGGG,42.0
578,cluster_10279701148_11630151856_663826006,GG,0.001
578,cluster_11502623497_1177160337,yyrrr,3.0
578,cluster_664446535_8507351666,rrGGG,42.0
579,cluster_10279701148_11630151856_663826006,GG,0.001
579,cluster_11502623497_1177160337,yyrrr,3.0
579,cluster_664446535_8507351666,rrGGG,42.0
580,cluster_10279701148_11630151856_663826006,GG,0.001
580,cluster_11502623497_1177160337,yyrrr,3.0
580,cluster_664446535_8507351666,rrGGG,42.0
581,cluster_10279701148_11630151856_663826006,GG,0.001
581,cluster_11502623497_1177160337,rrGGg,42.0
581,cluster_664446535_8507351666,rrGGG,42.0
582,cluster_10279701148_11630151856_663826006,GG,0.001
582,cluster_11502623497_1177160337,rrGGg,42.0
582,cluster_664446535_8507351666,rryyy,3.0
583,cluster_10279701148_11630151856_663826006,GG,0.001
583,cluster_11502623497_1177160337,rrGGg,42.0
583,cluster_664446535_8507351666,rryyy,3.0
584,cluster_10279701148_11630151856_663826006,GG,0.001
584,cluster_11502623497_1177160337,rrGGg,42.0
584,cluster_664446535_8507351666,rryyy,3.0
585,cluster_10279701148_11630151856_663826006,GG,0.001
585,cluster_11502623497_1177160337,rrGGg,42.0
585,cluster_664446535_8507351666,GGrrr,42.0
586,cluster_10279701148_11630151856_663826006,GG,0.001
586,cluster_11502623497_1177160337,rryyy,3.0
586,cluster_664446535_8507351666,GGrrr,42.0
587,cluster_10279701148_11630151856_663826006,GG,0.001
587,cluster_11502623497_1177160337,rryyy,3.0
587,cluster_664446535_8507351666,GGrrr,42.0
588,cluster_10279701148_11630151856_663826006,GG,0.001
588,cluster_11502623497_1177160337,rryyy,3.0
588,cluster_664446535_8507351666,GGrrr,42.0
589,cluster_10279701148_11630151856_663826006,GG,0.001
589,cluster_11502623497_1177160337,GGrrr,42.0
589,cluster_664446535_8507351666,GGrrr,42.0
590,cluster_10279701148_11630151856_663826006,GG,0.001
590,cluster_11502623497_1177160337,GGrrr,42.0
590,cluster_664446535_8507351666,yyrrr,3.0
591,cluster_10279701148_11630151856_663826006,GG,0.001
591,cluster_11502623497_1177160337,GGrrr,42.0
591,cluster_664446535_8507351666,yyrrr,3.0
592,cluster_10279701148_11630151856_663826006,GG,0.001
592,cluster_11502623497_1177160337,GGrrr,42.0
592,cluster_664446535_8507351666,yyrrr,3.0
593,cluster_10279701148_11630151856_663826006,GG,0.001
593,cluster_11502623497_1177160337,GGrrr,42.0
593,cluster_664446535_8507351666,rrGGG,42.0
594,cluster_10279701148_11630151856_663826006,GG,0.001
594,cluster_11502623497_1177160337,yyrrr,3.0
594,cluster_664446535_8507351666,rrGGG,42.0
595,cluster_10279701148_11630151856_663826006,GG,0.001
595,cluster_11502623497_1177160337,yyrrr,3.0
595,cluster_664446535_8507351666,rrGGG,42.0
596,cluster_10279701148_11630151856_663826006,GG,0.001
596,cluster_11502623497_1177160337,yyrrr,3.0
596,cluster_664446535_8507351666,rrGGG,42.0
597,cluster_10279701148_11630151856_663826006,GG,0.001
597,cluster_11502623497_1177160337,rrGGg,42.0
597,cluster_664446535_8507351666,rrGGG,42.0
598,cluster_10279701148_11630151856_663826006,GG,0.001
598,cluster_11502623497_1177160337,rrGGg,42.0
598,cluster_664446535_8507351666,rryyy,3.0
599,cluster_10279701148_11630151856_663826006,GG,0.001
599,cluster_11502623497_1177160337,rrGGg,42.0
599,cluster_664446535_8507351666,rryyy,3.0
600,cluster_10279701148_11630151856_663826006,GG,0.001
600,cluster_11502623497_1177160337,rrGGg,42.0
600,cluster_664446535_8507351666,rryyy,3.0
601,cluster_10279701148_11630151856_663826006,GG,0.001
601,cluster_11502623497_1177160337,rrGGg,42.0
601,cluster_664446535_8507351666,GGrrr,42.0
602,cluster_10279701148_11630151856_663826006,GG,0.001
602,cluster_11502623497_1177160337,rryyy,3.0
602,cluster_664446535_8507351666,GGrrr,42.0
603,cluster_10279701148_11630151856_663826006,GG,0.001
603,cluster_11502623497_1177160337,rryyy,3.0
603,cluster_664446535_8507351666,GGrrr,42.0
604,cluster_10279701148_11630151856_663826006,GG,0.001
604,cluster_11502623497_1177160337,rryyy,3.0
604,cluster_664446535_8507351666,GGrrr,42.0
605,cluster_10279701148_11630151856_663826006,GG,0.001
605,cluster_11502623497_1177160337,GGrrr,42.0
605,cluster_664446535_8507351666,GGrrr,42.0
606,cluster_10279701148_11630151856_663826006,GG,0.001
606,cluster_11502623497_1177160337,GGrrr,42.0
606,cluster_664446535_8507351666,yyrrr,3.0
607,cluster_10279701148_11630151856_663826006,GG,0.001
607,cluster_11502623497_1177160337,GGrrr,42.0
607,cluster_664446535_8507351666,yyrrr,3.0
608,cluster_10279701148_11630151856_663826006,GG,0.001
608,cluster_11502623497_1177160337,GGrrr,42.0
608,cluster_664446535_8507351666,yyrrr,3.0
609,cluster_10279701148_11630151856_663826006,GG,0.001
609,cluster_11502623497_1177160337,GGrrr,42.0
609,cluster_664446535_8507351666,rrGGG,42.0
610,cluster_10279701148_11630151856_663826006,GG,0.001
610,cluster_11502623497_1177160337,yyrrr,3.0
610,cluster_664446535_8507351666,rrGGG,42.0
611,cluster_10279701148_11630151856_663826006,GG,0.001
611,cluster_11502623497_1177160337,yyrrr,3.0
611,cluster_664446535_8507351666,rrGGG,42.0
612,cluster_10279701148_11630151856_663826006,GG,0.001
612,cluster_11502623497_1177160337,yyrrr,3.0
612,cluster_664446535_8507351666,rrGGG,42.0
613,cluster_10279701148_11630151856_663826006,GG,0.001
613,cluster_11502623497_1177160337,rrGGg,42.0
613,cluster_664446535_8507351666,rrGGG,42.0
614,cluster_10279701148_11630151856_663826006,GG,0.001
614,cluster_11502623497_1177160337,rrGGg,42.0
614,cluster_664446535_8507351666,rryyy,3.0
615,cluster_10279701148_11630151856_663826006,GG,0.001
615,cluster_11502623497_1177160337,rrGGg,42.0
615,cluster_664446535_8507351666,rryyy,3.0
616,cluster_10279701148_11630151856_663826006,GG,0.001
616,cluster_11502623497_1177160337,rrGGg,42.0
616,cluster_664446535_8507351666,rryyy,3.0
617,cluster_10279701148_11630151856_663826006,GG,0.001
617,cluster_11502623497_1177160337,rrGGg,42.0
617,cluster_664446535_8507351666,GGrrr,42.0
618,cluster_10279701148_11630151856_663826006,GG,0.001
618,cluster_11502623497_1177160337,rryyy,3.0
618,cluster_664446535_8507351666,GGrrr,42.0
619,cluster_10279701148_11630151856_663826006,GG,0.001
619,cluster_11502623497_1177160337,rryyy,3.0
619,cluster_664446535_8507351666,GGrrr,42.0
620,cluster_10279701148_11630151856_663826006,GG,0.001
620,cluster_11502623497_1177160337,rryyy,3.0
620,cluster_664446535_8507351666,GGrrr,42.0
